Parishref,ParishId,ParishSystemId,Parish_Name,Parish_TLA,PFID,Medieval_Diocese,Medieval_Deanery,Parish_County,Parish_Burgh,Parish_NGR_Letters,Parish_NGR_Easting,Parish_NGR_Northing,Date Comment,Notes,Createdby,Createdate,Lastupdatedby,Lastupdatedon
"P/ST/594",594,"ST","Colonsay & Oronsay","COO",594,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/595",595,"ST","Craignish","CRH",595,"Morvern",,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/596",596,"ST","Colmonell","CML",596,"Teviotdale","Carrick",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/597",597,"ST","Coylton","COY",597,"Teviotdale","Kyle & Cunningham",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/598",598,"ST","Craigie","CRE",598,"Teviotdale","Kyle & Cunningham",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/599",599,"ST","Cabrach","CAB",599,"Garioch","Marr",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/600",600,"ST","Cullen","CLN",600,"Garioch","Boyne",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/601",601,"ST","Cortachy","COX",601,"Brechin",,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/602",602,"ST","Cumbrae","CUM",602,"Teviotdale","Kyle & Cunningham",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/603",603,"ST","Channelkirk","CHK",603,"Merse","Merse",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/604",604,"ST","Chirnside","CHS",604,"Merse","Merse",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/605",605,"ST","Cockburnspath","CBP",605,"Merse","Haddington",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/606",606,"ST","Coldingham","CHM",606,"Merse","Merse",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/607",607,"ST","Coldstream","CSM",607,"Merse","Merse",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/608",608,"ST","Cranshaws","CRS",608,"Merse","Merse",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/609",609,"ST","Cannisbay","CAY",609,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/610",610,"ST","Clackmannan","CLK",610,"Merse","Fothriff",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/611",611,"ST","Cambuskenneth","CKX",611,"Merse","Linlithgow",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/612",612,"ST","Caerlaverock","CAE",612,"Teviotdale","Nithsdale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/613",613,"ST","Canonbie","CAN",613,"Teviotdale",,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/614",614,"ST","Carruthers","CUX",614,"Teviotdale","Annadale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/615",615,"ST","Closeburn","CLO",615,"Teviotdale","Nithsdale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/616",616,"ST","Corrie","CXO",616,"Teviotdale","Annadale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/617",617,"ST","Cummertrees","CUT",617,"Teviotdale","Annadale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/618",618,"ST","Cardross","CAS",618,"Teviotdale","Lennox",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/619",619,"ST","Cumbernauld","CND",619,"Teviotdale","Lennox",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/620",620,"ST","Crombie","CRX",620,"South of Forth","Fife & Strathearn",,,"NT",28,855,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/622",622,"ST","Carnbee","CBE",622,"Merse","Fife",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/623",623,"ST","Carnock","CNK",623,"Merse","Fothriff",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/624",624,"ST","Ceres","CER",624,"Merse","Fife",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/625",625,"ST","Collesie","CLS",625,"Merse","Fife",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/626",626,"ST","Crail","CRA",626,"Merse","Fife",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/627",627,"ST","Creich","CRC",627,"Merse","Fife",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/628",628,"ST","Cults","CLT",628,"Merse","Fothriff",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/629",629,"ST","Culross","CUS",629,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/630",630,"ST","Cupar","CUP",630,"Merse","Fife",,,"NT",366,157,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/632",632,"ST","Cromdale, Inverallan & Advie","CIA",632,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/633",633,"ST","Croy & Dalcross","CRD",633,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/634",634,"ST","Canna","CAX",634,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/635",635,"ST","Convinth","CTX",635,"Strathspey","Inverness",,,"NH",512,375,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/636",636,"ST","Carsphairn","CPH",636,"Rhinns","Desnes",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/637",637,"ST","Colmonell","CMX",637,"Teviotdale","Desnes",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/638",638,"ST","Colvend","CVX",638,"Teviotdale","Desnes",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/639",639,"ST","Colvend & Southwick","CSK",639,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/640",640,"ST","Crossmichael","CMI",640,"Rhinns","Desnes",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/641",641,"ST","Catterline","CLX",641,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/642",642,"ST","Cleish","CLE",642,"Merse","Fothriff",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/643",643,"ST","Cambuslang","CAG",643,"Teviotdale","Rutherglen",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/644",644,"ST","Cambusnethan","CAU",644,"Teviotdale","Rutherglen",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/645",645,"ST","Carluke","CAK",645,"Teviotdale","Lanark",,,"NS",850,50,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/647",647,"ST","Carmunnock","CMK",647,"Teviotdale","Rutherglen",,,"NS",590,570,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/648",648,"ST","Carnwath","CAW",648,"Teviotdale","Lanark",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/650",650,"ST","Covington","COV",650,"Teviotdale","Lanark",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/651",651,"ST","Crawford","CRW",651,"Teviotdale","Lanark",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/652",652,"ST","Crawfordjohn","CRJ",652,"Teviotdale","Lanark",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/653",653,"ST","Culter","CUL",653,"Teviotdale","Lanark",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/654",654,"ST","Canongate","CGT",654,"Merse","Linlithgow",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/655",655,"ST","Carrington","CRN",655,"Merse","Haddington",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/656",656,"ST","Cockpen","COP",656,"Merse","Haddington",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/657",657,"ST","Colinton","COT",657,"Merse","Linlithgow",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/658",658,"ST","Corstorphine","COR",658,"Merse","Linlithgow",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/659",659,"ST","Cramond","CRM",659,"South of Forth","South of Forth",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/660",660,"ST","Cranston","CRT",660,"Merse","Haddington",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/661",661,"ST","Crichton","CTN",661,"Merse","Haddington",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/662",662,"ST","Currie","CUR",662,"Merse","Linlithgow",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/663",663,"ST","Cromdale","CDX",663,"Strathspey",,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/664",664,"ST","Cawdor","CDR",664,"Strathspey","Inverness",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/665",665,"ST","Croy","CYX",665,"Strathspey",,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/666",666,"ST","Cross & Burness","CBS",666,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/667",667,"ST","Cross","CSX",667,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/668",668,"ST","Callander","CLD",668,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/669",669,"ST","Cambusmichael","CMX",669,"Merse","Gowrie",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/67",67,"ST","Aberdour","ABO",67,,,,,"NT",194,855,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/670",670,"ST","Caputh","CAP",670,"South of Forth","Angus",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/672",672,"ST","Clunie","CLI",672,"South of Forth","Angus",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/673",673,"ST","Collace","CCE",673,"Merse","Gowrie",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/674",674,"ST","Comrie","COM",674,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/675",675,"ST","Coupar","CPR",675,"South of Forth","Angus",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/676",676,"ST","Crieff","CRF",676,"South of Forth","Fife & Strathearn",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/677",677,"ST","Cathcart","CAT",677,"Teviotdale","Rutherglen",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/678",678,"ST","Contin","CON",678,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/679",679,"ST","Cromarty","CRO",679,"Ross",,,,"NH",790,670,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/680",680,"ST","Cullicudden","CCX",680,"Ross",,,,"NH",649,650,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/681",681,"ST","Castleton","CSL",681,"Teviotdale","Teviotdale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/682",682,"ST","Cavers (Magna)","CAV",682,"Teviotdale","Teviotdale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/683",683,"ST","Cavers Parva","CPX",683,"Teviotdale","Teviotdale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/684",684,"ST","Crailing","CLG",684,"Teviotdale","Teviotdale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/685",685,"ST","Cunningsburgh","CBX",685,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/686",686,"ST","Caddenfoot","CFT",686,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/687",687,"ST","Clerkington","CEX",687,"Merse","Haddington",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/688",688,"ST","Campsie","CPS",688,"Teviotdale","Lennox",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/689",689,"ST","Clyne","CLY",689,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/690",690,"ST","Creich","CCH",690,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/691",691,"ST","Clayshant","CHX",691,"Rhinns","Rhinns",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/692",692,"ST","Cruggleton","CGX",692,"Rhinns","Farines",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/693",693,"ST","Carriden","CNX",693,"Merse",,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/694",694,"ST","Dairsie","DAE",694,"Merse","Fife",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/695",695,"ST","Dailly","DAI",695,"Teviotdale","Carrick",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/696",696,"ST","Dalmellington","DAL",696,"Teviotdale","Kyle & Cunningham",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/697",697,"ST","Dalserf","DAS",697,"Teviotdale","Rutherglen",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/698",698,"ST","Daviot","DAV",698,"Garioch","Garioch",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/699",699,"ST","Dowally","DAX",699,"South of Forth","Atholl & Drumalbane",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/700",700,"ST","Dalry","DAY",700,"Rhinns","Desnes",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/701",701,"ST","Dalziel","DAZ",701,"Teviotdale","Rutherglen",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/702",702,"ST","Dunbog","DBG",702,"Merse","Fife",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/703",703,"ST","Dunbar","DBR",703,"Merse","Haddington",,,"NT",670,780,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/704",704,"ST","Dunbennan","DBX",704,"Strathspey","Strathbogie",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/705",705,"ST","Dalcross","DCX",705,"Strathspey","Inverness",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/706",706,"ST","Dunkeld & Dowally","DDA",706,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/707",707,"ST","Dundee","DDE",707,"Brechin",,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/708",708,"ST","Dryfesdale","DDL",708,"Teviotdale","Annadale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/709",709,"ST","Dundonald","DDN",709,"Teviotdale","Kyle & Cunningham",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/710",710,"ST","Durisdeer","DDR",710,"Teviotdale","Nithsdale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/711",711,"ST","Drumdelgie","DDX",711,"Strathspey","Strathbogie",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/712",712,"ST","Daviot & Dunlichity","DDY",712,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/713",713,"ST","Deerness","DEX",713,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/714",714,"ST","Dunfermline","DFL",714,"Merse","Fothriff",,,"NT",90,874,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/715",715,"ST","Dumfries","DFS",715,"Teviotdale","Nithsdale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/716",716,"ST","Douglas","DGL",716,"Teviotdale","Lanark",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/717",717,"ST","Dalgarnock","DGX",717,"Teviotdale","Nithsdale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/719",719,"ST","Dumeath","DHX",719,"Garioch","Marr",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/720",720,"ST","Dirleton","DIR",720,"Merse","Haddington",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/721",721,"ST","Dipple","DIX",721,"Strathspey","Elgin",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/723",723,"ST","Dunoon & Kilmun","DKM",723,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/724",724,"ST","Dunkeld - Holy Trinity","DKX",724,"South of Forth",,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/725",725,"ST","Dunblane & Lecropt","DLE",725,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/726",726,"ST","Dunlop","DLP",726,"Teviotdale","Kyle & Cunningham",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/727",727,"ST","Dalry","DLR",727,"Teviotdale","Kyle & Cunningham",,,"NS",292,495,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/728",728,"ST","Dallas","DLS",728,"Strathspey","Elgin",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/729",729,"ST","Dalarossie","DLX",729,"Strathspey","Inverness",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/730",730,"ST","Dalmeny","DMN",730,"Merse","Linlithgow",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/731",731,"ST","Dyke & Moy","DMY",731,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/732",732,"ST","Dunning","DNG",732,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/733",733,"ST","Dornoch","DNH",733,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/734",734,"ST","Dunnichen","DNN",734,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/735",735,"ST","Dunino","DNO",735,"Merse","Fife",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/736",736,"ST","Dunrossness","DNR",736,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/737",737,"ST","Duns","DNS",737,"Merse","Merse",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/738",738,"ST","Dunnet","DNT",738,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/739",739,"ST","Dunninald","DNX",739,"Merse","Angus",,,"NO",700,540,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/740",740,"ST","Denny","DNY",740,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/741",741,"ST","Dollar","DOL",741,"South of Forth","Fife & Strathearn",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/742",742,"ST","Dornock","DOR",742,"Teviotdale","Annadale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/743",743,"ST","Dunoon","DOX",743,"Morvern","Glassary",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/744",744,"ST","Dunipace","DPC",744,"Merse","Linlithgow",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/745",745,"ST","Dolphinton","DPH",745,"Teviotdale","Lanark",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/746",746,"ST","Dupplin","DPX",746,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/747",747,"ST","Drainie","DRA",747,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/748",748,"ST","Dreghorn","DRE",748,"Teviotdale","Kyle & Cunningham",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/749",749,"ST","Dalrymple","DRL",749,"Teviotdale","Kyle & Cunningham",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/75",75,"ST","Cruden","CRU",75,"Garioch","Buchan",,,"NK",92,362,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/750",750,"ST","Duthil & Rothiemurchus","DRM",750,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/751",751,"ST","Dron","DRN",751,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/752",752,"ST","Drumoak","DRO",752,"Garioch","Garioch",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/753",753,"ST","Dores","DRS",753,"Strathspey","Inverness",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/754",754,"ST","Drumblade","DRU",754,"Garioch","Garioch",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/755",755,"ST","Drymen","DRY",755,"Teviotdale","Lennox",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/756",756,"ST","Drumelzier","DRZ",756,"Teviotdale","Peebles",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/757",757,"ST","Dunscore","DSC",757,"Teviotdale","Nithsdale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/758",758,"ST","Duirinish","DSH",758,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/759",759,"ST","Deskford","DSK",759,"Garioch","Boyne",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/760",760,"ST","Dysart","DSX",760,"Merse","Fothriff",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/761",761,"ST","Dunsyre","DSY",761,"Teviotdale","Lanark",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/762",762,"ST","Delting","DTG",762,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/763",763,"ST","Dalton","DTN",763,"Teviotdale","Annadale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/764",764,"ST","Dunottar","DTR",764,"Merse","Mearns",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/765",765,"ST","Dalton Parva","DTX",765,"Teviotdale","Annadale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/766",766,"ST","Dunbarney","DUB",766,"Merse","Gowrie",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/767",767,"ST","Duffus","DUF",767,"Strathspey","Elgin",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/768",768,"ST","Dull","DUL",768,"South of Forth","Atholl & Drumalbane",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/769",769,"ST","Dumbarton","DUM",769,"Teviotdale","Lennox",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/77",77,"ST","Abernethy","ANY",77,"Dunblane",,,,"NO",190,163,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/770",770,"ST","Dun","DUN",770,"Merse","Angus",,,"NO",665,600,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/771",771,"ST","Durris","DUR",771,"Merse","Mearns",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/772",772,"ST","Durness","DUS",772,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/773",773,"ST","Duddingston","DUX",773,"Merse","Linlithgow",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/774",774,"ST","Daviot","DVX",774,"Strathspey","Inverness",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/775",775,"ST","Dingwall","DWL",775,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/776",776,"ST","Dalbog","DXB",776,"Merse","Angus",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/777",777,"ST","Dunbeath","DXB",777,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/778",778,"ST","Dundurcas","DXD",778,"Strathspey","Elgin",,,"NJ",300,510,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/779",779,"ST","Dunblane","DXE",779,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/78",78,"ST","Strathmiglo","SLO",78,"South of Forth","Fife & Strathearn",,,"NO",210,100,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
