Measured Point,Vol.,Conc.,Cond. 185,Temp. 185,Cond. 187,Temp. 187,
,ml,mg/l,µS/cm,°C,µS/cm,°C,
0,250.0,0.00,105.8,10.7,105.4,10.7,
1,250.5,19.96,220.7,10.7,220.9,10.6,
2,251.0,39.84,335.8,10.7,334.7,10.6,
3,251.5,59.64,448.4,10.7,447.0,10.6,
4,252.0,79.37,562.2,10.7,560.3,10.6,
5,252.5,99.01,685.4,10.7,683.1,10.6,
Date/Time,Measured Point,Cond. 185,Cond. 187,Temp. 185,Temp. 187,
6/18/2016 1:34:00 PM,12146,14.0,14.1,17.5,17.3,
6/18/2016 1:34:02 PM,12147,14.0,14.1,17.5,17.3,
6/18/2016 1:34:03 PM,12148,14.0,14.1,17.5,17.3,
6/18/2016 1:34:03 PM,12149,14.0,14.1,17.5,17.3,
6/18/2016 1:34:04 PM,12150,14.0,14.1,17.5,17.3,
6/18/2016 1:34:05 PM,12151,14.0,14.1,17.5,17.3,
6/18/2016 1:34:07 PM,12152,14.0,14.1,17.5,17.3,
6/18/2016 1:34:07 PM,12153,14.0,14.1,17.5,17.3,
6/18/2016 1:34:09 PM,12154,14.0,14.1,17.5,17.3,
6/18/2016 1:34:09 PM,12155,14.0,14.1,17.5,17.3,
6/18/2016 1:34:10 PM,12156,14.0,14.1,17.5,17.3,
6/18/2016 1:34:11 PM,12157,14.0,14.1,17.5,17.3,
6/18/2016 1:34:13 PM,12158,14.0,14.1,17.5,17.3,
6/18/2016 1:34:13 PM,12159,14.0,14.1,17.5,17.3,
6/18/2016 1:34:14 PM,12160,14.0,14.1,17.5,17.3,
6/18/2016 1:34:15 PM,12161,14.0,14.1,17.5,17.3,
6/18/2016 1:34:16 PM,12162,14.0,14.1,17.5,17.3,
6/18/2016 1:34:17 PM,12163,14.0,14.1,17.5,17.3,
6/18/2016 1:34:18 PM,12164,14.0,14.1,17.5,17.3,
6/18/2016 1:34:19 PM,12165,14.0,14.1,17.5,17.3,
6/18/2016 1:34:20 PM,12166,14.0,14.1,17.5,17.3,
6/18/2016 1:34:21 PM,12167,14.0,14.1,17.5,17.3,
6/18/2016 1:34:22 PM,12168,14.0,14.1,17.5,17.3,
6/18/2016 1:34:24 PM,12169,14.0,14.1,17.5,17.3,
6/18/2016 1:34:24 PM,12170,14.0,14.1,17.5,17.3,
6/18/2016 1:34:25 PM,12171,14.0,14.1,17.5,17.3,
6/18/2016 1:34:26 PM,12172,14.0,14.1,17.5,17.3,
6/18/2016 1:34:27 PM,12173,14.0,14.1,17.5,17.3,
6/18/2016 1:34:28 PM,12174,14.0,14.1,17.5,17.3,
6/18/2016 1:34:29 PM,12175,14.0,14.1,17.5,17.3,
6/18/2016 1:34:30 PM,12176,14.0,14.1,17.5,17.3,
6/18/2016 1:34:31 PM,12177,14.0,14.1,17.5,17.3,
6/18/2016 1:34:32 PM,12178,14.0,14.1,17.5,17.3,
6/18/2016 1:34:33 PM,12179,14.0,14.1,17.5,17.3,
6/18/2016 1:34:35 PM,12180,14.0,14.1,17.5,17.3,
6/18/2016 1:34:35 PM,12181,14.0,14.1,17.5,17.3,
6/18/2016 1:34:36 PM,12182,14.0,14.1,17.5,17.3,
6/18/2016 1:34:37 PM,12183,14.0,14.1,17.5,17.3,
6/18/2016 1:34:38 PM,12184,14.0,14.1,17.5,17.3,
6/18/2016 1:34:39 PM,12185,14.0,14.1,17.5,17.3,
6/18/2016 1:34:40 PM,12186,14.0,14.1,17.5,17.3,
6/18/2016 1:34:41 PM,12187,14.0,14.1,17.5,17.3,
6/18/2016 1:34:42 PM,12188,14.0,14.1,17.5,17.3,
6/18/2016 1:34:43 PM,12189,14.0,14.1,17.5,17.3,
6/18/2016 1:34:44 PM,12190,14.0,14.1,17.5,17.3,
6/18/2016 1:34:46 PM,12191,14.0,14.1,17.5,17.3,
6/18/2016 1:34:46 PM,12192,14.0,14.1,17.5,17.3,
6/18/2016 1:34:47 PM,12193,14.0,14.1,17.5,17.3,
6/18/2016 1:34:48 PM,12194,14.0,14.1,17.5,17.3,
6/18/2016 1:34:49 PM,12195,14.0,14.1,17.5,17.3,
6/18/2016 1:34:50 PM,12196,14.0,14.1,17.5,17.3,
6/18/2016 1:34:51 PM,12197,14.0,14.1,17.5,17.3,
6/18/2016 1:34:52 PM,12198,14.0,14.1,17.5,17.3,
6/18/2016 1:34:53 PM,12199,14.0,14.1,17.5,17.3,
6/18/2016 1:34:54 PM,12200,14.0,14.1,17.5,17.3,
6/18/2016 1:34:55 PM,12201,14.0,14.1,17.5,17.3,
6/18/2016 1:34:57 PM,12202,14.0,14.1,17.5,17.3,
6/18/2016 1:34:57 PM,12203,14.0,14.1,17.5,17.3,
6/18/2016 1:34:58 PM,12204,14.0,14.1,17.5,17.3,
6/18/2016 1:34:59 PM,12205,14.0,14.1,17.5,17.3,
6/18/2016 1:35:00 PM,12206,14.0,14.1,17.5,17.3,
6/18/2016 1:35:01 PM,12207,14.0,14.1,17.5,17.3,
6/18/2016 1:35:02 PM,12208,14.0,14.1,17.5,17.3,
6/18/2016 1:35:03 PM,12209,14.0,14.1,17.5,17.3,
6/18/2016 1:35:04 PM,12210,14.0,14.1,17.5,17.3,
6/18/2016 1:35:05 PM,12211,14.0,14.1,17.5,17.3,
6/18/2016 1:35:07 PM,12212,14.0,14.1,17.5,17.3,
6/18/2016 1:35:08 PM,12213,14.0,14.1,17.5,17.3,
6/18/2016 1:35:08 PM,12214,14.0,14.1,17.5,17.3,
6/18/2016 1:35:09 PM,12215,14.0,14.1,17.5,17.3,
6/18/2016 1:35:10 PM,12216,14.0,14.1,17.5,17.3,
6/18/2016 1:35:11 PM,12217,14.0,14.1,17.5,17.3,
6/18/2016 1:35:12 PM,12218,14.0,14.1,17.5,17.3,
6/18/2016 1:35:13 PM,12219,14.0,14.1,17.5,17.3,
6/18/2016 1:35:14 PM,12220,14.0,14.1,17.5,17.3,
6/18/2016 1:35:15 PM,12221,14.0,14.1,17.5,17.3,
6/18/2016 1:35:16 PM,12222,14.0,14.1,17.5,17.3,
6/18/2016 1:35:17 PM,12223,14.0,14.1,17.5,17.3,
6/18/2016 1:35:19 PM,12224,14.0,14.1,17.5,17.3,
6/18/2016 1:35:19 PM,12225,14.0,14.1,17.5,17.3,
6/18/2016 1:35:20 PM,12226,14.0,14.1,17.5,17.3,
6/18/2016 1:35:21 PM,12227,14.0,14.1,17.5,17.3,
6/18/2016 1:35:22 PM,12228,14.0,14.1,17.5,17.3,
6/18/2016 1:35:23 PM,12229,14.0,14.1,17.5,17.3,
6/18/2016 1:35:24 PM,12230,14.0,14.1,17.5,17.3,
6/18/2016 1:35:25 PM,12231,14.0,14.1,17.5,17.3,
6/18/2016 1:35:26 PM,12232,14.0,14.1,17.5,17.3,
6/18/2016 1:35:27 PM,12233,14.0,14.1,17.5,17.3,
6/18/2016 1:35:28 PM,12234,14.0,14.1,17.5,17.3,
6/18/2016 1:35:30 PM,12235,14.0,14.1,17.5,17.3,
6/18/2016 1:35:30 PM,12236,14.0,14.1,17.5,17.3,
6/18/2016 1:35:31 PM,12237,14.0,14.1,17.5,17.3,
6/18/2016 1:35:33 PM,12238,14.0,14.1,17.5,17.3,
6/18/2016 1:35:33 PM,12239,14.0,14.1,17.5,17.3,
6/18/2016 1:35:34 PM,12240,14.0,14.1,17.5,17.3,
6/18/2016 1:35:35 PM,12241,14.0,14.1,17.5,17.3,
6/18/2016 1:35:36 PM,12242,14.0,14.1,17.5,17.3,
6/18/2016 1:35:37 PM,12243,14.0,14.1,17.5,17.3,
6/18/2016 1:35:38 PM,12244,14.0,14.1,17.5,17.3,
6/18/2016 1:35:39 PM,12245,14.0,14.1,17.5,17.3,
6/18/2016 1:35:41 PM,12246,14.0,14.1,17.5,17.3,
6/18/2016 1:35:41 PM,12247,14.0,14.1,17.5,17.3,
6/18/2016 1:35:42 PM,12248,14.0,14.1,17.5,17.3,
6/18/2016 1:35:43 PM,12249,14.0,14.1,17.5,17.3,
6/18/2016 1:35:44 PM,12250,14.0,14.1,17.5,17.3,
6/18/2016 1:35:45 PM,12251,14.0,14.1,17.5,17.3,
6/18/2016 1:35:46 PM,12252,14.0,14.1,17.5,17.3,
6/18/2016 1:35:47 PM,12253,14.0,14.1,17.5,17.3,
6/18/2016 1:35:48 PM,12254,14.0,14.1,17.5,17.3,
6/18/2016 1:35:49 PM,12255,14.0,14.1,17.5,17.3,
6/18/2016 1:35:50 PM,12256,14.0,14.1,17.5,17.3,
6/18/2016 1:35:52 PM,12257,14.0,14.1,17.5,17.3,
6/18/2016 1:35:52 PM,12258,14.0,14.1,17.5,17.3,
6/18/2016 1:35:53 PM,12259,14.0,14.1,17.5,17.3,
6/18/2016 1:35:54 PM,12260,14.0,14.1,17.5,17.3,
6/18/2016 1:35:55 PM,12261,14.0,14.1,17.5,17.3,
6/18/2016 1:35:56 PM,12262,14.0,14.1,17.5,17.3,
6/18/2016 1:35:57 PM,12263,14.0,14.1,17.5,17.3,
6/18/2016 1:35:58 PM,12264,14.0,14.1,17.5,17.3,
6/18/2016 1:35:59 PM,12265,14.0,14.1,17.5,17.3,
6/18/2016 1:36:00 PM,12266,14.0,14.1,17.5,17.3,
6/18/2016 1:36:01 PM,12267,14.0,14.1,17.5,17.3,
6/18/2016 1:36:03 PM,12268,14.0,14.1,17.5,17.3,
6/18/2016 1:36:03 PM,12269,14.0,14.1,17.5,17.3,
6/18/2016 1:36:04 PM,12270,14.0,14.1,17.5,17.3,
6/18/2016 1:36:05 PM,12271,14.0,14.1,17.5,17.3,
6/18/2016 1:36:06 PM,12272,14.0,14.1,17.5,17.3,
6/18/2016 1:36:07 PM,12273,14.0,14.1,17.5,17.3,
6/18/2016 1:36:08 PM,12274,14.0,14.1,17.5,17.3,
6/18/2016 1:36:09 PM,12275,14.0,14.1,17.5,17.3,
6/18/2016 1:36:10 PM,12276,14.0,14.1,17.5,17.3,
6/18/2016 1:36:11 PM,12277,14.0,14.1,17.5,17.3,
6/18/2016 1:36:12 PM,12278,14.0,14.1,17.5,17.3,
6/18/2016 1:36:14 PM,12279,14.0,14.1,17.5,17.3,
6/18/2016 1:36:14 PM,12280,14.0,14.1,17.5,17.3,
6/18/2016 1:36:15 PM,12281,14.0,14.1,17.5,17.3,
6/18/2016 1:36:16 PM,12282,14.0,14.1,17.5,17.3,
6/18/2016 1:36:17 PM,12283,14.0,14.1,17.5,17.3,
6/18/2016 1:36:18 PM,12284,14.0,14.1,17.5,17.3,
6/18/2016 1:36:19 PM,12285,14.0,14.1,17.5,17.3,
6/18/2016 1:36:20 PM,12286,14.0,14.1,17.5,17.3,
6/18/2016 1:36:21 PM,12287,14.0,14.1,17.5,17.3,
6/18/2016 1:36:22 PM,12288,14.0,14.1,17.5,17.3,
6/18/2016 1:36:23 PM,12289,14.0,14.1,17.5,17.3,
6/18/2016 1:36:25 PM,12290,14.0,14.1,17.5,17.3,
6/18/2016 1:36:25 PM,12291,14.0,14.1,17.5,17.3,
6/18/2016 1:36:26 PM,12292,14.0,14.1,17.5,17.3,
6/18/2016 1:36:27 PM,12293,14.0,14.1,17.5,17.3,
6/18/2016 1:36:28 PM,12294,14.0,14.1,17.5,17.3,
6/18/2016 1:36:29 PM,12295,14.0,14.1,17.5,17.3,
6/18/2016 1:36:30 PM,12296,14.0,14.1,17.5,17.3,
6/18/2016 1:36:31 PM,12297,14.0,14.1,17.5,17.3,
6/18/2016 1:36:32 PM,12298,14.0,14.1,17.5,17.3,
6/18/2016 1:36:33 PM,12299,14.0,14.1,17.5,17.3,
6/18/2016 1:36:34 PM,12300,14.0,14.1,17.5,17.3,
6/18/2016 1:36:36 PM,12301,14.0,14.1,17.5,17.3,
6/18/2016 1:36:36 PM,12302,14.0,14.1,17.5,17.3,
6/18/2016 1:36:37 PM,12303,14.0,14.1,17.5,17.3,
6/18/2016 1:36:38 PM,12304,14.0,14.1,17.5,17.3,
6/18/2016 1:36:39 PM,12305,14.0,14.1,17.5,17.3,
6/18/2016 1:36:40 PM,12306,14.0,14.1,17.5,17.3,
6/18/2016 1:36:41 PM,12307,14.0,14.1,17.5,17.3,
6/18/2016 1:36:43 PM,12308,14.0,14.1,17.5,17.3,
6/18/2016 1:36:43 PM,12309,14.0,14.1,17.5,17.3,
6/18/2016 1:36:44 PM,12310,14.0,14.1,17.5,17.3,
6/18/2016 1:36:45 PM,12311,14.0,14.1,17.5,17.3,
6/18/2016 1:36:47 PM,12312,14.0,14.1,17.5,17.3,
6/18/2016 1:36:47 PM,12313,14.0,14.1,17.5,17.3,
6/18/2016 1:36:48 PM,12314,14.0,14.1,17.5,17.3,
6/18/2016 1:36:49 PM,12315,14.0,14.1,17.5,17.3,
6/18/2016 1:36:50 PM,12316,14.0,14.1,17.5,17.3,
6/18/2016 1:36:51 PM,12317,14.0,14.1,17.5,17.3,
6/18/2016 1:36:52 PM,12318,14.0,14.1,17.5,17.3,
6/18/2016 1:36:53 PM,12319,14.0,14.1,17.5,17.3,
6/18/2016 1:36:54 PM,12320,14.0,14.1,17.5,17.3,
6/18/2016 1:36:55 PM,12321,14.0,14.1,17.5,17.3,
6/18/2016 1:36:56 PM,12322,14.0,14.1,17.5,17.3,
6/18/2016 1:36:58 PM,12323,14.0,14.1,17.5,17.3,
6/18/2016 1:36:58 PM,12324,14.0,14.1,17.5,17.3,
6/18/2016 1:36:59 PM,12325,14.0,14.1,17.5,17.3,
6/18/2016 1:37:00 PM,12326,14.0,14.1,17.5,17.3,
6/18/2016 1:37:01 PM,12327,14.0,14.1,17.5,17.3,
6/18/2016 1:37:02 PM,12328,14.0,14.0,17.5,17.3,
6/18/2016 1:37:03 PM,12329,14.0,14.0,17.5,17.3,
6/18/2016 1:37:04 PM,12330,14.0,14.0,17.5,17.3,
6/18/2016 1:37:05 PM,12331,14.0,14.0,17.5,17.3,
6/18/2016 1:37:06 PM,12332,14.0,14.0,17.5,17.3,
6/18/2016 1:37:07 PM,12333,14.0,14.1,17.5,17.3,
6/18/2016 1:37:09 PM,12334,14.0,14.1,17.5,17.3,
6/18/2016 1:37:09 PM,12335,14.0,14.1,17.5,17.3,
6/18/2016 1:37:10 PM,12336,14.0,14.1,17.5,17.3,
6/18/2016 1:37:11 PM,12337,14.0,14.0,17.5,17.3,
6/18/2016 1:37:12 PM,12338,14.0,14.0,17.5,17.3,
6/18/2016 1:37:13 PM,12339,14.0,14.0,17.5,17.3,
6/18/2016 1:37:14 PM,12340,14.0,14.0,17.5,17.3,
6/18/2016 1:37:15 PM,12341,14.0,14.0,17.5,17.3,
6/18/2016 1:37:16 PM,12342,14.0,14.0,17.5,17.3,
6/18/2016 1:37:17 PM,12343,14.0,14.0,17.5,17.3,
6/18/2016 1:37:18 PM,12344,14.0,14.0,17.5,17.3,
6/18/2016 1:37:20 PM,12345,14.0,14.0,17.6,17.3,
6/18/2016 1:37:20 PM,12346,14.0,14.1,17.6,17.3,
6/18/2016 1:37:21 PM,12347,14.0,14.1,17.6,17.3,
6/18/2016 1:37:22 PM,12348,14.0,14.1,17.6,17.3,
6/18/2016 1:37:23 PM,12349,14.0,14.1,17.6,17.3,
6/18/2016 1:37:24 PM,12350,14.0,14.1,17.6,17.3,
6/18/2016 1:37:25 PM,12351,14.0,14.1,17.6,17.3,
6/18/2016 1:37:26 PM,12352,14.0,14.1,17.6,17.3,
6/18/2016 1:37:27 PM,12353,14.0,14.1,17.6,17.3,
6/18/2016 1:37:28 PM,12354,14.0,14.1,17.6,17.3,
6/18/2016 1:37:29 PM,12355,14.0,14.1,17.6,17.3,
6/18/2016 1:37:31 PM,12356,14.0,14.1,17.6,17.3,
6/18/2016 1:37:31 PM,12357,14.0,14.1,17.6,17.3,
6/18/2016 1:37:32 PM,12358,14.0,14.1,17.6,17.3,
6/18/2016 1:37:33 PM,12359,14.0,14.1,17.6,17.3,
6/18/2016 1:37:34 PM,12360,14.0,14.1,17.6,17.3,
6/18/2016 1:37:35 PM,12361,14.0,14.1,17.6,17.3,
6/18/2016 1:37:36 PM,12362,14.0,14.0,17.6,17.3,
6/18/2016 1:37:37 PM,12363,14.0,14.0,17.6,17.3,
6/18/2016 1:37:38 PM,12364,14.0,14.0,17.6,17.3,
6/18/2016 1:37:39 PM,12365,14.0,14.0,17.6,17.3,
6/18/2016 1:37:40 PM,12366,14.0,14.0,17.6,17.3,
6/18/2016 1:37:42 PM,12367,14.0,14.0,17.6,17.3,
6/18/2016 1:37:42 PM,12368,14.0,14.0,17.6,17.3,
6/18/2016 1:37:43 PM,12369,14.0,14.1,17.6,17.3,
6/18/2016 1:37:44 PM,12370,14.0,14.1,17.6,17.3,
6/18/2016 1:37:45 PM,12371,14.0,14.1,17.6,17.3,
6/18/2016 1:37:46 PM,12372,14.0,14.1,17.6,17.3,
6/18/2016 1:37:47 PM,12373,14.0,14.1,17.6,17.3,
6/18/2016 1:37:48 PM,12374,14.0,14.1,17.6,17.3,
6/18/2016 1:37:49 PM,12375,14.0,14.1,17.6,17.3,
6/18/2016 1:37:50 PM,12376,14.0,14.1,17.6,17.3,
6/18/2016 1:37:51 PM,12377,14.0,14.1,17.6,17.3,
6/18/2016 1:37:53 PM,12378,14.0,14.1,17.6,17.3,
6/18/2016 1:37:53 PM,12379,14.0,14.0,17.6,17.3,
6/18/2016 1:37:54 PM,12380,14.0,14.0,17.6,17.3,
6/18/2016 1:37:55 PM,12381,14.0,14.0,17.6,17.3,
6/18/2016 1:37:56 PM,12382,14.0,14.0,17.6,17.3,
6/18/2016 1:37:57 PM,12383,14.0,14.0,17.6,17.3,
6/18/2016 1:37:58 PM,12384,14.0,14.0,17.6,17.3,
6/18/2016 1:37:59 PM,12385,14.0,14.0,17.6,17.3,
6/18/2016 1:38:00 PM,12386,14.0,14.0,17.6,17.3,
6/18/2016 1:38:01 PM,12387,14.0,14.0,17.6,17.3,
6/18/2016 1:38:02 PM,12388,14.0,14.0,17.6,17.3,
6/18/2016 1:38:04 PM,12389,14.0,14.0,17.6,17.3,
6/18/2016 1:38:04 PM,12390,14.0,14.0,17.6,17.3,
6/18/2016 1:38:05 PM,12391,14.0,14.0,17.6,17.3,
6/18/2016 1:38:06 PM,12392,14.0,14.0,17.6,17.3,
6/18/2016 1:38:07 PM,12393,14.0,14.1,17.6,17.3,
6/18/2016 1:38:08 PM,12394,14.0,14.1,17.6,17.3,
6/18/2016 1:38:09 PM,12395,14.0,14.1,17.6,17.3,
6/18/2016 1:38:10 PM,12396,14.0,14.0,17.6,17.3,
6/18/2016 1:38:11 PM,12397,14.0,14.0,17.6,17.3,
6/18/2016 1:38:12 PM,12398,14.0,14.0,17.6,17.3,
6/18/2016 1:38:13 PM,12399,14.0,14.0,17.6,17.3,
6/18/2016 1:38:15 PM,12400,14.0,14.0,17.6,17.3,
6/18/2016 1:38:15 PM,12401,14.0,14.0,17.6,17.3,
6/18/2016 1:38:16 PM,12402,14.0,14.0,17.6,17.3,
6/18/2016 1:38:17 PM,12403,14.0,14.0,17.6,17.3,
6/18/2016 1:38:18 PM,12404,14.0,14.0,17.6,17.3,
6/18/2016 1:38:19 PM,12405,14.0,14.1,17.6,17.3,
6/18/2016 1:38:20 PM,12406,14.0,14.0,17.6,17.3,
6/18/2016 1:38:21 PM,12407,14.0,14.0,17.6,17.3,
6/18/2016 1:38:22 PM,12408,14.0,14.0,17.6,17.4,
6/18/2016 1:38:23 PM,12409,14.0,14.0,17.6,17.4,
6/18/2016 1:38:24 PM,12410,14.0,14.0,17.6,17.4,
6/18/2016 1:38:26 PM,12411,14.0,14.0,17.6,17.4,
6/18/2016 1:38:26 PM,12412,14.0,14.0,17.6,17.4,
6/18/2016 1:38:27 PM,12413,14.0,14.0,17.6,17.4,
6/18/2016 1:38:28 PM,12414,14.0,14.0,17.6,17.4,
6/18/2016 1:38:29 PM,12415,14.0,14.0,17.6,17.4,
6/18/2016 1:38:30 PM,12416,14.0,14.0,17.6,17.4,
6/18/2016 1:38:31 PM,12417,14.0,14.0,17.6,17.4,
6/18/2016 1:38:32 PM,12418,14.0,14.0,17.6,17.4,
6/18/2016 1:38:33 PM,12419,14.0,14.0,17.6,17.4,
6/18/2016 1:38:34 PM,12420,14.0,14.0,17.6,17.4,
6/18/2016 1:38:35 PM,12421,14.0,14.0,17.6,17.4,
6/18/2016 1:38:37 PM,12422,14.0,14.0,17.6,17.4,
6/18/2016 1:38:37 PM,12423,14.0,14.0,17.6,17.4,
6/18/2016 1:38:38 PM,12424,14.0,14.0,17.6,17.4,
6/18/2016 1:38:39 PM,12425,14.0,14.0,17.6,17.4,
6/18/2016 1:38:40 PM,12426,14.0,14.0,17.6,17.4,
6/18/2016 1:38:41 PM,12427,14.0,14.0,17.6,17.4,
6/18/2016 1:38:42 PM,12428,14.0,14.0,17.6,17.4,
6/18/2016 1:38:43 PM,12429,14.0,14.1,17.6,17.4,
6/18/2016 1:38:44 PM,12430,14.0,14.1,17.6,17.4,
6/18/2016 1:38:45 PM,12431,14.0,14.0,17.6,17.4,
6/18/2016 1:38:46 PM,12432,14.0,14.0,17.6,17.4,
6/18/2016 1:38:48 PM,12433,14.0,14.0,17.6,17.4,
6/18/2016 1:38:48 PM,12434,14.0,14.0,17.6,17.4,
6/18/2016 1:38:49 PM,12435,14.0,14.0,17.6,17.4,
6/18/2016 1:38:50 PM,12436,14.0,14.0,17.6,17.4,
6/18/2016 1:38:51 PM,12437,14.0,14.0,17.6,17.4,
6/18/2016 1:38:52 PM,12438,14.0,14.0,17.6,17.4,
6/18/2016 1:38:53 PM,12439,14.0,14.0,17.6,17.4,
6/18/2016 1:38:54 PM,12440,14.0,14.0,17.6,17.4,
6/18/2016 1:38:55 PM,12441,14.0,14.1,17.6,17.4,
6/18/2016 1:38:56 PM,12442,14.0,14.0,17.6,17.4,
6/18/2016 1:38:57 PM,12443,14.0,14.0,17.6,17.4,
6/18/2016 1:38:59 PM,12444,14.0,14.0,17.6,17.4,
6/18/2016 1:38:59 PM,12445,14.0,14.0,17.6,17.4,
6/18/2016 1:39:00 PM,12446,14.0,14.0,17.6,17.4,
6/18/2016 1:39:01 PM,12447,14.0,14.0,17.6,17.4,
6/18/2016 1:39:02 PM,12448,14.0,14.0,17.6,17.4,
6/18/2016 1:39:03 PM,12449,14.0,14.0,17.6,17.4,
6/18/2016 1:39:04 PM,12450,14.0,14.0,17.6,17.4,
6/18/2016 1:39:05 PM,12451,14.0,14.0,17.6,17.4,
6/18/2016 1:39:06 PM,12452,14.0,14.0,17.6,17.4,
6/18/2016 1:39:07 PM,12453,14.0,14.0,17.6,17.4,
6/18/2016 1:39:08 PM,12454,14.0,14.0,17.6,17.4,
6/18/2016 1:39:10 PM,12455,14.0,14.0,17.6,17.4,
6/18/2016 1:39:10 PM,12456,14.0,14.0,17.6,17.4,
6/18/2016 1:39:11 PM,12457,14.0,14.1,17.6,17.4,
6/18/2016 1:39:12 PM,12458,14.0,14.1,17.6,17.4,
6/18/2016 1:39:13 PM,12459,14.0,14.1,17.6,17.4,
6/18/2016 1:39:14 PM,12460,14.0,14.1,17.6,17.4,
6/18/2016 1:39:15 PM,12461,14.0,14.1,17.6,17.4,
6/18/2016 1:39:16 PM,12462,14.0,14.0,17.6,17.4,
6/18/2016 1:39:17 PM,12463,14.0,14.0,17.6,17.4,
6/18/2016 1:39:18 PM,12464,14.0,14.0,17.6,17.4,
6/18/2016 1:39:19 PM,12465,14.0,14.0,17.6,17.4,
6/18/2016 1:39:21 PM,12466,14.0,14.0,17.6,17.4,
6/18/2016 1:39:21 PM,12467,14.0,14.0,17.6,17.4,
6/18/2016 1:39:22 PM,12468,14.0,14.0,17.6,17.4,
6/18/2016 1:39:23 PM,12469,14.0,14.0,17.6,17.4,
6/18/2016 1:39:24 PM,12470,14.0,14.0,17.6,17.4,
6/18/2016 1:39:25 PM,12471,14.0,14.0,17.6,17.4,
6/18/2016 1:39:26 PM,12472,14.0,14.0,17.6,17.4,
6/18/2016 1:39:27 PM,12473,14.0,14.0,17.6,17.4,
6/18/2016 1:39:28 PM,12474,14.0,14.0,17.6,17.4,
6/18/2016 1:39:29 PM,12475,14.0,14.0,17.6,17.4,
6/18/2016 1:39:30 PM,12476,14.0,14.0,17.6,17.4,
6/18/2016 1:39:32 PM,12477,14.0,14.0,17.6,17.4,
6/18/2016 1:39:32 PM,12478,14.0,14.0,17.6,17.4,
6/18/2016 1:39:33 PM,12479,14.0,14.0,17.6,17.4,
6/18/2016 1:39:34 PM,12480,14.0,14.0,17.6,17.4,
6/18/2016 1:39:35 PM,12481,14.0,14.0,17.6,17.4,
6/18/2016 1:39:36 PM,12482,14.0,14.0,17.6,17.4,
6/18/2016 1:39:37 PM,12483,14.0,14.0,17.6,17.4,
6/18/2016 1:39:38 PM,12484,14.0,14.0,17.6,17.4,
6/18/2016 1:39:39 PM,12485,14.0,14.0,17.6,17.4,
6/18/2016 1:39:40 PM,12486,14.0,14.0,17.6,17.4,
6/18/2016 1:39:41 PM,12487,14.0,14.0,17.6,17.4,
6/18/2016 1:39:43 PM,12488,14.0,14.0,17.6,17.4,
6/18/2016 1:39:43 PM,12489,14.0,14.0,17.6,17.4,
6/18/2016 1:39:44 PM,12490,14.0,14.0,17.6,17.4,
6/18/2016 1:39:45 PM,12491,14.0,14.0,17.6,17.4,
6/18/2016 1:39:46 PM,12492,14.0,14.0,17.6,17.4,
6/18/2016 1:39:47 PM,12493,14.0,14.0,17.6,17.4,
6/18/2016 1:39:48 PM,12494,14.0,14.0,17.6,17.4,
6/18/2016 1:39:49 PM,12495,14.0,14.0,17.6,17.4,
6/18/2016 1:39:50 PM,12496,14.0,14.0,17.6,17.4,
6/18/2016 1:39:51 PM,12497,14.0,14.0,17.6,17.4,
6/18/2016 1:39:52 PM,12498,14.0,14.0,17.6,17.4,
6/18/2016 1:39:54 PM,12499,14.0,14.0,17.6,17.4,
6/18/2016 1:39:54 PM,12500,14.0,14.0,17.6,17.4,
6/18/2016 1:39:55 PM,12501,14.0,14.0,17.6,17.4,
6/18/2016 1:39:56 PM,12502,14.0,14.0,17.6,17.4,
6/18/2016 1:39:57 PM,12503,14.0,14.0,17.6,17.4,
6/18/2016 1:39:58 PM,12504,14.0,14.0,17.6,17.4,
6/18/2016 1:39:59 PM,12505,14.0,14.0,17.6,17.4,
6/18/2016 1:40:00 PM,12506,14.0,14.0,17.6,17.4,
6/18/2016 1:40:01 PM,12507,14.0,14.0,17.6,17.4,
6/18/2016 1:40:02 PM,12508,14.0,14.0,17.6,17.4,
6/18/2016 1:40:03 PM,12509,14.0,14.0,17.6,17.4,
6/18/2016 1:40:05 PM,12510,14.0,13.9,17.6,17.4,
6/18/2016 1:40:05 PM,12511,14.0,13.9,17.6,17.4,
6/18/2016 1:40:06 PM,12512,14.0,13.9,17.6,17.4,
6/18/2016 1:40:07 PM,12513,14.0,13.9,17.6,17.4,
6/18/2016 1:40:08 PM,12514,14.0,14.0,17.6,17.4,
6/18/2016 1:40:09 PM,12515,14.0,14.0,17.6,17.4,
6/18/2016 1:40:10 PM,12516,14.0,14.0,17.6,17.4,
6/18/2016 1:40:11 PM,12517,14.0,14.0,17.6,17.4,
6/18/2016 1:40:12 PM,12518,14.0,14.0,17.6,17.4,
6/18/2016 1:40:13 PM,12519,14.0,14.0,17.6,17.4,
6/18/2016 1:40:14 PM,12520,14.0,14.0,17.6,17.4,
6/18/2016 1:40:16 PM,12521,14.0,13.9,17.6,17.4,
6/18/2016 1:40:16 PM,12522,14.0,13.9,17.6,17.4,
6/18/2016 1:40:17 PM,12523,14.0,13.9,17.6,17.4,
6/18/2016 1:40:18 PM,12524,14.0,13.9,17.6,17.4,
6/18/2016 1:40:19 PM,12525,14.0,13.9,17.6,17.4,
6/18/2016 1:40:20 PM,12526,14.0,13.9,17.6,17.4,
